item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel
Elton John - To Be Continued [Paperback] by John, Elton		1108GR2JGFX	CW-EKTA-T9YD	3.99	0	2010-11-08 06:40:30 PST		y	1		Clean pages with no markings.  Back cover has a slight crease.  Bottom right corner of book has slight shelf bump.  100% Satisfaction Guaranteed!  Fast Shipping.	2				0793503752			2	Domestic,International,Next,Second		0793503752			0	DEFAULT
Richard Wagner: Tristan und Isolde [Box set] [Audio CD] Richard Wagner		1119GY1XVA3	D7-A3JK-G46F	15.95	0	2010-11-18 16:57:50 PST		y	1		Exterior case showing wear but booklet and 4 CDs in great shape.  Fast Shipping!  100% Satisfaction Guaranteed	2				B000002SDZ			2	Domestic		B000002SDZ			0	DEFAULT
Baby Einstein - Neighborhood Animals [DVD] (2002)		0501IZTJXL3	DVD100	11.43	0	2011-04-30 17:57:05 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	1				B00006SFM2			2	Domestic		B00006SFM2			0	DEFAULT
Baby Einstein - Baby MacDonald - A Day on the Farm [DVD] (2004) Baby Einstein		0501IZTQPMX	DVD101	8.1	0	2011-04-30 18:07:41 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	1				B0000DJZC9			2	Domestic		B0000DJZC9			0	DEFAULT
Ramona and Beezus [DVD] (2010) Joey King; Selena Gomez; Bridget Moynahan		0501IZTSVX9	DVD102	5.32	0	2011-04-30 18:16:17 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	1				B00437IEI6			2	Domestic		B00437IEI6			0	DEFAULT
WOW WOW WUBBZY-PIRATE TREASURE (DVD) [DVD]		0501IZTV7NF	DVD103	6.67	0	2011-04-30 18:22:13 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	1				B001NY6YT8			2	Domestic,Second		B001NY6YT8			0	DEFAULT
Baby Einstein: My First Signs [DVD] (2009) Marlee Matlin; n/a		0501IZTZWRR	DVD104	30.99	0	2011-04-30 18:31:27 PDT		y	1		Case and disc in excellent condition.  No literature included.  Fast Shipping!  100% Satisfaction Guaranteed	1				B002FHGF0A			2	Domestic		B002FHGF0A			0	DEFAULT
DGC Rarities, Vol. 1 [Audio CD] Various Artists		0513I786UKX	DVD106	2.89	0	2011-05-12 17:25:41 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B000003TB4			2	Domestic		B000003TB4			0	DEFAULT
Candlebox [Audio CD] Candlebox		0513I787KZR	DVD107	6.24	0	2011-05-12 17:28:24 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B000002MKO			2	Domestic		B000002MKO			0	DEFAULT
Live Through This [Audio CD] Hole		0513I787YHL	DVD108	4.8	0	2011-05-12 17:31:18 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B000003TAY			2	Domestic		B000003TAY			0	DEFAULT
God Shuffled His Feet [Audio CD] Crash Test Dummies		0513I78B1CF	DVD110	4.29	0	2011-05-12 17:44:54 PDT		y	1		Still in cellophane wrapping.  Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B000002VKU			2	Domestic		B000002VKU			0	DEFAULT
Betty [Audio CD] Helmet		0513I78C4CL	DVD111	8.49	0	2011-05-12 17:51:21 PDT		y	1		Still in cellophane wrapping.  Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B000001Y6G			2	Domestic		B000001Y6G			0	DEFAULT
So Tonight That I Might See [Audio CD] Mazzy Star		0513I78CLD3	DVD112	5.32	0	2011-05-12 17:54:20 PDT		y	1		Still in cellophane wrapping.  Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B000002V07			2	Domestic		B000002V07			0	DEFAULT
State of the World Address [Explicit Lyrics] [Import] [Audio CD] Biohazard		0513I78D4KR	DVD113	5.85	0	2011-05-12 17:58:16 PDT		y	1		Still in cellophane wrapping.  Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B000002MQL			2	Domestic		B000002MQL			0	DEFAULT
Where You Been [Original recording remastered] [Audio CD] Dinosaur Jr		0513I78FP4F	DVD114	5.51	0	2011-05-12 18:05:08 PDT		y	1		Still in wrapping.  Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B000EXZH5G			2	Domestic		B000EXZH5G			0	DEFAULT
Hungry for Stink [Audio CD] L7		0513I78H4XF	DVD115	7.86	0	2011-05-12 18:07:33 PDT		y	1		Still in cellophane wrapping.  Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B000002MRL			2	Domestic		B000002MRL			0	DEFAULT
Vintage Chill, Vol. 1: Spring [Audio CD] Various Artists		0513I78R8V3	DVD117	3.95	0	2011-05-12 18:17:30 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	2				B00008BRCU			2	Domestic		B00008BRCU			0	DEFAULT
The Music Instinct: Science and Song [DVD] (2009) Audra McDonald; Bobby McFerrin		0513I79H3UX	DVD120	12.5	0	2011-05-12 18:33:08 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	1				B0028X6KYW			2	Domestic		B0028X6KYW			0	DEFAULT
The Perfect Pregnancy Workout vol. 1 [DVD] (2002) Karyne Steben; Elisa Llamido		0520IC0WKL9	DVD122	14.99	0	2011-05-20 15:32:17 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	1				B000BLKJ5E			2	Domestic		B000BLKJ5E			0	DEFAULT
Finding Neverland (Widescreen Edition) [DVD] (2011) Johnny Depp; Kate Winslet		0520IC11VU9	DVD124	6.24	0	2011-05-20 15:40:06 PDT		y	1		Factory sealed. Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B004SIP7PS			2	N		B004SIP7PS			0	DEFAULT
Rick Steves' Iran DVD [Color] [Closed-captioned] [Widescreen] [DVD-ROM]		0523ID8FMJR	DVD126	7.95	0	2011-05-23 12:10:46 PDT		y	1		Still in wrapping.  Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	11				1598803220			2	Domestic		1598803220			0	DEFAULT
6 Fit Kids' Fitness Workouts for Children [DVD] (2008); BayView		0602IJYPF33	DVD127	12.25	0	2011-06-02 12:19:35 PDT		y	1		Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	2				B0014Z3OQW			2	Domestic		B0014Z3OQW			0	DEFAULT
Everybody Loves Raymond: The Complete First Season [DVD] (2004) Ray Romano		0610IO9EC2X	DVD128	9.89	0	2011-06-10 13:11:20 PDT		y	1		Brand New - Factory Sealed!  Fast Shipping!  Ships within 24 hours!  100% Satisfaction Guaranteed!	11				B0001ZMWXW			2	Domestic		B0001ZMWXW			0	DEFAULT
Biography - Mussolini: Italy's Nightmare [DVD] (2005) Liev Schreiber		0611IOE2EJL	DVD129	5.89	0	2011-06-10 17:45:59 PDT		y	1		Fast Shipping!  Ships within 24 hours!  100% Satisfaction Guaranteed!	1				B000BF0CQ6			2	Domestic		B000BF0CQ6			0	DEFAULT
Anne of the Thousand Days / Mary, Queen of Scots [DVD] (2007) Vanessa Redgrave		0618ISIIYKL	DVD130	11.1	0	2011-06-18 07:01:20 PDT		y	1		Fast Shipping!  Ships within 24 hours First Class!  100% Satisfaction Guaranteed!	1				B000RF7XYY			2	Domestic		B000RF7XYY			0	DEFAULT
VH1 (Inside) Out - Warren Zevon: Keep Me in Your Heart [DVD] (2004)		0618ISQ3F0R	DVD131	15.99	0	2011-06-18 14:23:03 PDT		y	1		Fast Shipping!  Ships within 24 hours First Class!  100% Satisfaction Guaranteed!	1				B0000V46RM			2	Domestic		B0000V46RM			0	DEFAULT
Rick Steves' European Christmas [DVD] Steves, Rick		0722IMDST5L	DVD132	9.99	0	2011-07-22 11:05:37 PDT		y	1		Fast Shipping!  Ships within 24 hours First Class!  100% Satisfaction Guaranteed!	1				1598800396			1	Domestic		1598800396			0	DEFAULT
Night Town [Audio CD] Hot Club of Detroit		0806IUYZGF3	DVD134	4.99	0	2011-08-06 15:06:10 PDT		y	1		Fast Shipping!  Ships within 24 hours First Class!  100% Satisfaction Guaranteed!	2				B0019M82QM			1	Domestic		B0019M82QM			0	DEFAULT
Slant 6 Mind [Audio CD] Brown, Greg		0806IUYZPLX	DVD135	5.4	0	2011-08-06 15:09:43 PDT		y	1		Fast Shipping!  Ships within 24 hours First Class!  100% Satisfaction Guaranteed!	2				B000001BBK			1	Domestic		B000001BBK			0	DEFAULT
Pilates During Pregnancy, Vol. 1 [DVD] (2005) Niece Pecenka; Pecenka, Niece		0816IZT7OZX	DVD136	11.65	0	2011-08-15 18:06:45 PDT		y	1		Disc in excellent condition.  In original case but no booklet or literature included.  Fast Shipping!  Ships within 24 hours First Class!  100% Satisfaction Guaranteed!	2				B000AXW0WS			1	Domestic		B000AXW0WS			0	DEFAULT
Russian Ark: The Masterworks Edition [DVD] (2003) Aleksakhina, Anna		0918I36AWSR	DVD137	14.95	0	2011-09-18 10:49:06 PDT		y	1		Disc, case and art in excellent condition - no visible scratches on DVD.  Fast Shipping!  Ships within 24 hours First Class!  100% Satisfaction Guaranteed!	2				B00009NHAT			1	Domestic		B00009NHAT			0	DEFAULT
Bambi (Two-Disc Platinum Edition) [DVD] (2005) Margaret Lee; Sam Edwards		1108I38W1I3	DVD138	17.88	0	2011-11-07 20:34:47 PST		y	1		Still in Mfg cellophane wrapping.  Fast Shipping - Ships within 24 Hours!  100% Satisfaction Guaranteed!	11				B0002YLCOM			1	Domestic		B0002YLCOM			0	DEFAULT
How We Decide [Hardcover] by Lehrer, Jonah		0319IFFDWB9	E3-2V33-CQDF	7.94	0	2011-03-18 19:13:21 PDT		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	11				0618620117			2	Domestic,International,Next,Second		0618620117			0	DEFAULT
GTO: Great Teacher Onizuka, Vol. 15 [Paperback] by Fujisawa, Tohru		0113IL0DLDX	EA-71B9-FVOT	16.99	0	2011-01-13 08:16:19 PST		y	1		Looks unread and new.  Fast Shipping!  100% Satisfaction Guaranteed	1				1591821398			2	Domestic,International,Next,Second		1591821398			0	DEFAULT
Be Nice (Or Else!): and what's in it for you [Hardcover] by Winn Claybaugh		0326IJ3U2D3	ED-BXFW-ZKH7	13.9	0	2011-03-26 05:49:49 PDT		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	11				0974993999			2	Domestic,International,Next,Second		0974993999			0	DEFAULT
Lone Star Quilts & Beyond: Step-by-Step Projects and Inspiration [Illustrated]		1022GKALA8X	EO-M538-M858	6.45	0	2010-10-22 11:56:54 PDT		y	1		Has minor shelf wear and abuse but generally looks new.	2				1571201610			2	Domestic,International,Next,Second		1571201610			0	DEFAULT
GTO: Great Teacher Onizuka, Vol. 12 [Paperback] by Tohru Fujisawa		1130G375XF3	EZ-4PJL-93H4	4.93	0	2010-11-29 18:07:25 PST		y	1		Fast Shipping! 100% Satisfaction Guaranteed!	11				1591821363			2	Domestic,International,Next,Second		1591821363			0	DEFAULT
Partnering With God : Practical Information for the New Millennium (Kryon Boo...		0320IG1LHH3	F2-FKFO-STT1	3.99	0	2011-03-20 12:24:12 PDT		y	1		Gently read with clean pages.  Gift inscription on header page.  Fast Shipping!  100% Satisfaction Guaranteed!	2				1888053100			2	Domestic,International,Next,Second		1888053100			0	DEFAULT
Passionate Housewives Desperate for God [Paperback] by Jennie Chancey		0322IGJO0D3	FD-C3IB-FNO2	7.99	0	2011-03-21 19:53:15 PDT		y	1		Appears unread.  Fast Shipping!  100% Satisfaction Guaranteed!	1				1934554154			2	Domestic,International,Next,Second		1934554154			0	DEFAULT
Encyclopedia of Armoured Cars and Half-Tracks by Crow, Duncan		1029GNAGT3L	FG-9E4L-Z3X0	5.75	0	2010-10-29 12:27:53 PDT		y	1		Ex-Library book with usual markings.  Dust jacket included.  Bottom of hard cover is very worn from shelf sliding.  100% Satisfaction Guaranteed!  Fast Shipping!	4				0890090580			2	Domestic,International,Next,Second		0890090580			0	DEFAULT
Mentored by a Millionaire: Master Strategies of Super Achievers [Hardcover]		0322IGJM3M3	FO-4F8Z-2HH7	11.99	0	2011-03-21 19:35:27 PDT		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	11				0471467634			2	Domestic,International,Next,Second		0471467634			0	DEFAULT
GTO: Great Teacher Onizuka, Vol. 24 [Paperback] by Tohru Fujisawa		1129G34ZFZ9	FO-Q2TZ-2D0W	11.97	0	2010-11-29 14:21:14 PST		y	1		Fast Shipping! 100% Satisfaction Guaranteed!	11				1595324127			2	Domestic,International,Next,Second		1595324127			0	DEFAULT
The Five Rules for Successful Stock Investing: Morningstar's Guide to Buildin...		1126G23AAGF	FR-SI72-LYU5	4.98	0	2010-11-26 11:21:56 PST		y	1		Read once by me - beautiful copy.  Fast Shipping!  100% Satisfaction Guaranteed	1				0471269654			2	Domestic,Next,Second		0471269654			0	DEFAULT
GTO: Great Teacher Onizuka, Vol. 21 [Paperback] by Tohru Fujisawa		1129G34ZZXL	G2-1DOD-8SRS	4.01	0	2010-11-29 14:23:31 PST		y	1		Fast Shipping! 100% Satisfaction Guaranteed!	11				1591824559			2	Domestic,International,Next,Second		1591824559			0	DEFAULT
The Super48 S48K Retractable Key Reel w/ Kevlar Cord [Misc.]		0410IR2DPXF	G2-25SV-8XZS	10.99	0	2011-04-10 05:04:55 PDT		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	11				B0039Z5T5Y			1	Domestic		B0039Z5T5Y			0	DEFAULT
The Complete Book of Year-Round Small-Batch Preserving: Over 300 Delicious Re...		1122G07Q6E3	G2-8Y07-8SHD	12.98	0	2010-11-22 07:31:52 PST		y	1		Fast Shipping! 100% Satisfaction Guaranteed	11				1552095754			1	Domestic		1552095754			0	DEFAULT
The No-Garden Gardener : Creating Gardens on patios, balconies, terraces, and...		1204G5FVFC3	G9-AR03-C0U0	7.22	0	2010-12-04 08:32:30 PST		y	1		Pages are bright and unmarked.  Dust jacket has minor shelf bumps and rub.  Fast Shipping! 100% Satisfaction Guaranteed	2				076210127X			2	Domestic,Next,Second		076210127X			0	DEFAULT
The Sims 2 Seasons Expansion Pack [Windows 98 | Windows 2000 | Windows XP]		0327IJBQK7R	GR-PXZ3-26Z3	15.45	0	2011-03-26 17:29:53 PDT		y	1		May have light scratches on disc.  Fast Shipping!  100% Satisfaction Guaranteed!	3				B000KQQUMQ			1	Domestic		B000KQQUMQ			0	DEFAULT
All-Mountain Skier : The Way to Expert Skiing [Paperback] by Elling, R.		0326IJ4I0BX	GU-MEG5-LSW6	3.99	0	2011-03-26 06:48:35 PDT		y	1		Very slight corner curl.  Fast Shipping!  100% Satisfaction Guaranteed!	1				007140841X			2	Domestic,Second		007140841X			0	DEFAULT
Godfather 1902-1959 Complete Epic [VHS] [VHS Tape] (1990) Brando; Pacino		0812IYLJ9IR	GodFather	48.99	0	2011-08-12 13:29:52 PDT		y	1		Outer box has very slight corner bump edge wear.  Everything else in very good condition. Fast Shipping - Ships within 24 hours!  100% Satisfaction Guaranteed!	2				6302383455			1	N		6302383455			0	DEFAULT
The Complete Idiot's Guide to Decorating Basics Illustrated by Young, Mary Ann		0322IGJOWNL	H1-8IGY-P0L9	8.97	0	2011-03-21 19:58:04 PDT		y	1		Publishers remainder mark on bottom edge.  Fast Shipping!  100% Satisfaction Guaranteed!	1				1592571751			2	Domestic,International,Next,Second		1592571751			0	DEFAULT
Adopting After Infertility by Johnston, Patricia Irwin		0326IJ4NHHF	H1-K4FE-P0RM	14.95	0	2011-03-26 06:57:34 PDT		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	11				0944934102			2	Domestic,Second		0944934102			0	DEFAULT
New St. Joseph Daily MIssal and Hymnal (New Revised Liturgy) [Leather Bound]		1015GGLFVRR	H8-32MW-S27V	19.89	0	2010-10-15 11:44:27 PDT		y	1		Cover has minor shelf wear.  No markings on pages.  100% Satisfaction Guaranteed!	2				B0016LLEPM			2	Domestic,International,Next,Second		B0016LLEPM			0	DEFAULT
Anatomy Coloring Book, The (2nd Edition) by Kapit, Wynn; Elson, Lawrence M.		0330IKELRA3	H8-CVEN-S8S0	9.99	0	2011-03-29 18:05:37 PDT		y	1		Has slight edge wear from storage and handling.  Fast Shipping!  100% Satisfaction Guaranteed!	11				0064550168			2	Domestic,Second		0064550168			0	DEFAULT
GTO: Great Teacher Onizuka, Vol. 10 by Tohru Fujisawa		1130G375W8L	HC-F4IS-BPYB	24.41	0	2010-11-29 18:04:47 PST		y	1		Fast Shipping! 100% Satisfaction Guaranteed!	11				1591821061			2	Domestic,International,Next,Second		1591821061			0	DEFAULT
Secrets of Grandmaster Chess (New American Batsford Chess Library) by Nunn, John		0326IJ4PDDL	HF-EL1F-VGII	44.95	0	2011-03-26 07:14:52 PDT		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	11				1879479540			2	Domestic		1879479540			0	DEFAULT
The Microscope Book by Levine, Shar; Johnstone, Leslie		0329IJZJ1W9	HQ-DYZV-IAF6	34.99	0	2011-03-28 18:17:40 PDT		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	11				080694899X			2	Domestic,Second		080694899X			0	DEFAULT
Shari Lewis & Lamb Chop-Shari Show-Story Person Show [DVD] Shari Lewis		0327IJBQW93	HQ-UJT9-IAC9	5.99	0	2011-03-26 17:31:15 PDT		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	11				B001213AGC			2	Domestic,Second		B001213AGC			0	DEFAULT
The Scarlet Letter (Classic Retelling) by Hawthorne, Nathaniel		0329IK0I6N3	I4-XW6O-OQ64	6.5	0	2011-03-28 19:50:40 PDT		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	11				0395986672			2	Domestic,Second		0395986672			0	DEFAULT
Quiltastic Curves (That Patchwork Place) [Paperback] by Tammy Kelly		1022GK6Y2SR	I8-1JOE-85UW	6.99	0	2010-10-22 09:18:47 PDT		y	1		100% Satisfaction Guaranteed!  Fast Shipping!	11				1564777839			2	Domestic,International,Next,Second		1564777839			0	DEFAULT
Upgrade Your Life: The Lifehacker Guide to Working Smarter, Faster, Better		0326IJ4MNN9	I8-6R9D-8C08	5.09	0	2011-03-26 06:55:49 PDT		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	1				0470238364			2	Domestic,Second		0470238364			0	DEFAULT
Winona's Web: A Novel of Discovery [Paperback] by Priscilla Cogan		0328IJLI7G9	IB-1EP7-RY01	10.99	0	2011-03-27 17:56:33 PDT		y	1		Very nice gently read clean copy.  Fast Shipping!  100% Satisfaction Guaranteed!	2				1929590148			2	Domestic,Second		1929590148			0	DEFAULT
Medical Abbreviations and Eponyms (MEDICAL ABBREVIATIONS & EPONYMS (SLOANE))		0113IL14JM9	IB-CSGD-RV3A	19.99	0	2011-01-13 09:41:41 PST		y	1		Very tight spine - minor shelf bump on upper left.  An apparently unread copy.  Fast Shipping!  100% Satisfaction Guaranteed	1				0721670881			2	Domestic,International,Next,Second		0721670881			0	DEFAULT
Beginner's Bible, The by Karyn Henley; Dennas Davis		1115GVMMQNX	J4-PKMV-4O8K	0.99	0	2010-11-15 07:18:18 PST		y	1		Good clean copy.  Some wear on cover and pages.  Pages are unmarked.  Ships next business day.  100% Satisfaction Guaranteed!	3				0310926106			2	Domestic,International,Next,Second		0310926106			0	DEFAULT
Peter and the Starcatchers [Deckle Edge] [Hardcover] by Pearson, Ridley		0115ILM2D1R	JP-NT03-EE95	3.99	0	2011-01-14 16:29:05 PST		y	1		Fast Shipping!  100% Satisfaction Guaranteed!	11				0786854456			2	Domestic,International,Next,Second		0786854456			0	DEFAULT
The Adobe Photoshop CS4 Book for Digital Photographers [Paperback]		0326IJ4CDX9	JP-R2XX-EH1Y	14.65	0	2011-03-26 06:40:27 PDT		y	1		Book is new but has a dent and small tear on lower spine which does not affect the reading of pages.  Fast Shipping!  100% Satisfaction Guaranteed!	2				0321580095			2	Domestic,Second		0321580095			0	DEFAULT
Leadership and Decision-Making by Vroom, Victor H.; Yetton, Philip W.		1103GOZHWMR	JP-YENI-EBCX	19.59	0	2010-11-02 19:05:24 PDT		y	1		Inscription on inside front cover and some underlining on some pages.  100% Satisfaction Guaranteed	2				0822952653			2	Domestic,International,Next,Second		0822952653			0	DEFAULT
GTO: Great Teacher Onizuka, Vol. 19 [Paperback] by Tohru Fujisawa		0113IL0FGYF	K3-1FCN-KTY4	3.99	0	2011-01-13 08:21:39 PST		y	1		Looks unread and new.  Fast Shipping!  100% Satisfaction Guaranteed.	1				1591821436			2	Domestic,International,Next,Second		1591821436			0	DEFAULT
Nonverbal Communication in Human Interaction by Knapp, M.		1119GY4WS7R	K3-CM0O-KRQS	9.95	0	2010-11-18 20:00:46 PST		y	1		Cover has some wear.  Name written on header page.  Interior pages clean and unmarked.  Fast shipping!  100% Satisfaction Guaranteed.	2				0030858623			2	Domestic		0030858623			0	DEFAULT
Your Memory : How It Works and How to Improve It [Paperback]		0326IJ4OOK9	KA-FZZE-O4OA	6.48	0	2011-03-26 07:10:46 PDT		y	1		Nice clean copy.  Fast Shipping!  100% Satisfaction Guaranteed!	2				1569246297			2	Domestic,Second		1569246297			0	DEFAULT
Compatible Black Brother Toner Cartridge TN-430 (3,000 Page Yield) for Brothe...		1008GDL3T8X	KE-H82N-7JWX	24.88	0	2010-10-08 13:54:37 PDT		y	1		Box never opened.  Compatible with TN-430/460/560/570.  Suitable for Brother MFC-2500/4750/8300/8300J/8500/8600/87/00/9600/9600J/9700/9800/9870 and Brother HL-1030/1200/1240/1250/1270N/1440/1450/9650/N/8350P/NLT/9650/9750.  Brother DCP-1200/1400.	11				B003FHSO0I			1	Domestic		B003FHSO0I			0	DEFAULT
